user_screen_name,user_id,tweet_id,text,ideology_score,vader_sentiment,SVM_sentiment,SVM_stance,sentiment,BERT_sentiment,BERT_stance,lexicoder_sentiment,stance
StephUGreenb,id: 605046152,id:1043551549811838977," RT @reneeygraham #ChuckGrassley’s press aide –  who helped craft GOP response to the #Kavanaugh allegation –  resigns after it’s revealed he was once fired for a sexual harassment accusation against him.  #NotAllMen, perhaps, but too damn many of them.",-1.691479667,0.0,0,0,neutral,0,0,0.0,0.0
PAULOPARMM,id: 49631017,id:1043665672683839488," RT @RenovaMidia Ativistas financiados pelo bilionário George Soros estão pagando manifestantes para tumultuar as audiências de confirmação de Brett Kavanaugh, indicado de Trump à Suprema Corte dos #EUA.  #SemanaRenova  https://t.co/XC8AYFBDlp",1.728820213,,0,1,neutral,0,1,,0.0
dix_iechick,id: 27176653,id:1043530762702737408," RT @RepSpeier There is a disdain for women that is emanating from the U.S. Senate that has a pungent, rotten odor. https://t.co/Gf8AnfNn7M",-1.734419928,0.0,0,0,neutral,0,0,0.0,0.0
thatianaviana,id: 34072370,id:1043535150024253445," RT @RepSpeier There is a disdain for women that is emanating from the U.S. Senate that has a pungent, rotten odor. https://t.co/Gf8AnfNn7M",-1.479534289,0.0,0,0,neutral,0,0,0.0,0.0
thatianaviana,id: 34072370,id:1043535150024253445," RT @RepSpeier There is a disdain for women that is emanating from the U.S. Senate that has a pungent, rotten odor. https://t.co/Gf8AnfNn7M",-1.479534289,0.0,0,0,neutral,0,0,0.0,0.0
Nerfzilla,id: 10319952,id:1043551199767728128," RT @RepSpeier There is a disdain for women that is emanating from the U.S. Senate that has a pungent, rotten odor. https://t.co/Gf8AnfNn7M",-1.632879773,0.0,0,0,neutral,0,0,0.0,0.0
WillaoWoman,id: 757285102183251968,id:1043536513789841408," RT @RepStevenSmith It says a lot that Keith Ellison has been the Deputy Chair of the Democratic National Committee since 2017, yet NONE of them want him to resign.   He literally BEAT women.  He was endorsed by David Duke for DNC Chair, who said Ellison ""knows""—whatever that means.   But Kavanaugh? https://t.co/WhNe7ltGnd",2.167074559,0.0,0,0,neutral,0,0,0.0,1.0
catfishqueen1,id: 846779323,id:1043544959868129280, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,-1.439298572,1.0,0,0,neutral,0,0,0.0,0.0
AlStephenson2,id: 1568704717,id:1043550727686316033, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,-2.045379552,1.0,0,0,neutral,0,0,0.0,0.0
danielgrippaudo,id: 518118561,id:1043553588054700032, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,0.222643605,1.0,0,0,neutral,0,0,0.0,0.0
LindaRe67927824,id: 914113648242642944,id:1043550413247655936, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,-1.786023837,1.0,0,0,neutral,0,0,0.0,0.0
TheresaCarmin,id: 239548380,id:1043552499888807937, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,-1.973207397,1.0,0,0,neutral,0,0,0.0,0.0
joann_walkup,id: 419971168,id:1043619342364106752, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,-1.99891405,1.0,0,0,neutral,0,0,0.0,0.0
LindaRe67927824,id: 914113648242642944,id:1043550413247655936, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,-1.786023837,1.0,0,0,neutral,0,0,0.0,0.0
KtHathSpoken,id: 301693431,id:1043547601184919553, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,-1.145624002,1.0,0,0,neutral,0,0,0.0,0.0
danielgrippaudo,id: 518118561,id:1043553588054700032, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,0.222643605,1.0,0,0,neutral,0,0,0.0,0.0
jalevier,id: 311281119,id:1043551985839104002, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,-2.016041626,1.0,0,0,neutral,0,0,0.0,0.0
moorehead_agnes,id: 4653654021,id:1043551480027000838, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,-1.159850706,1.0,0,0,neutral,0,0,0.0,0.0
Steph_120902,id: 924009288644915206,id:1043669986412236801, RT @RevDrBarber Senator Susan Collins says she is appalled by Trump castigating Dr. Ford for her claim against Kavanaugh. Here’s the problem: too many are appalled by Trump’s tweets but accept &amp; support his policies.,-2.338906711,1.0,0,0,neutral,0,0,0.0,0.0
Wrightof5,id: 326612501,id:1043608624998768640, RT @rgoodlaw What makes this story more significant is someone seems to be lying/covering this up.  How could Whelan have gotten Dr Ford’s name yet: “A White House spokesman said...neither Kavanaugh nor anyone in the White House gave Ford’s name to Whelan before it was disclosed by The Post”? https://t.co/6i3r1bbHYq,-1.55747707,1.0,0,0,neutral,0,0,,0.0
dianne1h,id: 1598576042,id:1043664872288874496, RT @RickOhioImBack If #Kavanaugh GETS DENIED   I GET TO SAY TOLD U SO  @SeanHannity has gave in to a WOMAN   THAT FILED NO #POLICEREPORT   Never took defendant to #court  And #demands she #testifies last   SO HE CAN'T #DEFEND #HIMSELF   Remember Conservatives U CRY U GET WALKED ON  LOOK IN MIRROR,2.442130678,0.0,0,0,neutral,0,1,0.0,1.0
evewhite5500,id: 235693149,id:1043539477724041216," RT @rightestrogen @kilmeade @Judgenap @ChuckGrassley He should not! That plays right into @DNC hands, gives them their desired delay, allows dishonest leaking from testimony, and narrative of bullying Dr. Ford to further imperil Kavanaugh nomination. @SenateGOP rise above toying with peoples’ lives and #ConfirmBrettKavanaughNow!",1.837730411,0.0,0,1,neutral,0,1,0.0,1.0
DMAE2,id: 289112207,id:1043719255412301825," RT @riotwomennn Devastating to Kavanaugh:   Mark Judge was the third person in the room with Kavanaugh and Professor  Ford.  For example, please read the quote used by Kavanaugh in the yearbook  ""He that would live in peace and at ease must not speak all he knows, nor JUDGE all he sees"" https://t.co/p5Au63JHfu",0.450643897,1.0,0,0,neutral,0,1,1.0,0.0
KitterleCathy,id: 788802807688155136,id:1043567469850439681," RT @riotwomennn Facts matter.  Amazing when you start lining up each and every witness, piece of evidence and relevant fact.  An adult Kavanaugh still brags today about the Georgetown Prep culture of silence to protect other grads.  Can you imagine what they would have done to a 15 yr old girl? https://t.co/Nr8fDSQOHj",-1.718886287,1.0,1,0,neutral,1,1,1.0,0.0
Nerfzilla,id: 10319952,id:1043548235053391873," RT @riotwomennn Kavanaugh bio in his high school yearbook mentions police, assault, kegs, boofed, devils triangle, FFFFourth, among cryptic references to places, events, girls  Listen to Kavanaugh's vague &amp; ""dancing"" testimony on whether he was ""trouble"" in high school https://t.co/3ljqGwaJNY",-1.632879773,0.0,0,0,neutral,0,0,0.0,0.0
MarenHofstad,id: 866515390913945601,id:1043553240103759872," RT @riotwomennn Members of the Senate need to see both sides of the Virginia Hume, Mark Judge Twitter exchange from June 27, 2018.  The fact that Kennedy resigned that day raises the question if the tweet was related to Kavanaugh's prospects    Judge deleted his Twitter account  @senjudiciary https://t.co/pPPOkP64g5",-1.976011232,1.0,1,0,neutral,0,0,0.0,0.0
TheRevengerists,id: 407933355,id:1043551707437969408," RT @riotwomennn NEW  Mark Judge's memoir about Brett Kavanaugh's high school portrays a culture of aggression &amp; excessive drinking  Read this article, look at Kavanaugh's high school yearbook, listen to his testimony about high school   #IBelieveChristine you should too   https://t.co/IhjUo8VFAT",-1.82767209,0.0,1,0,neutral,0,0,0.0,0.0
Galaxi162,id: 795736816192081920,id:1043551025666424832," RT @riotwomennn NEW  Mark Judge's memoir about Brett Kavanaugh's high school portrays a culture of aggression &amp; excessive drinking  Read this article, look at Kavanaugh's high school yearbook, listen to his testimony about high school   #IBelieveChristine you should too   https://t.co/IhjUo8VFAT",-1.018149232,0.0,1,0,neutral,0,0,0.0,0.0
mom49of3,id: 851518182,id:1043536324635123712, RT @riotwomennn Yes! Expose them all!  Garrett Ventry was doing the Republican Judiciary Committee's communications on Kavanaugh.  Now?  Ventry has resigned amid evidence he was fired from a previous job in part because of   a sexual harassment allegation against him.   https://t.co/OANFpZ7uuQ,-1.300718967,0.0,0,0,neutral,0,0,0.0,0.0
AJMcGuire4,id: 707253890299744256,id:1043552490258673665," RT @RisingRose71 REALLY? How can ANYONE say they don’t have a political agenda here! Christine Blasey Ford signed a letter, as a psychologist, from the ACLU saying his zero tolerance border policy “traumatized children”! She is the #Resistance. #TheRainMakers #TrumpWorld https://t.co/JM63OBFI0b",1.941197058,1.0,0,1,neutral,0,1,0.0,1.0
BarbaraMain07,id: 835978597047271424,id:1043536228325490690," RT @RKJ65 Don’t be too sad @GarrettVentry, now that you’ve been outed as a sexual harasser there’s a good chance that one day the @GOP will nominate you for the Supreme Court or even for @POTUS.",-1.625031873,1.0,0,0,neutral,0,0,0.0,0.0
AllenEllis14,id: 55004670,id:1043677331167043585," RT @RL9631 I’m with victims of sexual abuse, or any other abuse, but now in this situation? No, it’s a political bias. Dan Bongino said that Christine Blasey Ford's attorney is putting forth demands ""no one will agree to"" in exchange for her client testifying. What?! https://t.co/JlNKFEL2BV",1.50301249,0.0,0,0,neutral,0,0,0.0,1.0
sandiv11,id: 2703114008,id:1043536659365736448, RT @robbystarbuck Amazing that @CNN would protect Cory Booker and attack Kavanaugh when Cory ADMITS he groped a woman against her will. Kavanaugh has a very flimsy accusation made against him and the named witnesses have signed statements under penalty of perjury that it didn’t happen. https://t.co/PUKRysYkme,2.047038935,0.0,0,1,neutral,0,0,0.0,1.0
gojoe_joe,id: 475165013,id:1043547574140047360," RT @robertfranek “America wants to move on from Brett Kavanaugh. Not only is he the most unpopular Supreme Court nominee in history, but he has already tainted the court without even serving on it.” https://t.co/YAmpy3ACrP",-1.426606564,1.0,0,0,neutral,0,0,0.0,0.0
bohemianww,id: 2350842762,id:1043550610778275840, RT @RobertMaguire_ New NBC/WSJ poll: Brett Kavanaugh for SCOTUS  34% support him 38% oppose him https://t.co/UCaGdlQzxX https://t.co/OxbhZQ41zm,-1.722683676,1.0,1,0,neutral,0,0,,0.0
pmari_7,id: 3314492025,id:1043545914009366528, RT @Robfortrump2020 #ConfirmKavanaugh they need to stop playing games this is a great man he will make a great Supreme Court judge. R/T 4 a High vote outcome @realDonaldTrump @seanhannity @Robfortrump2020,2.412110823,1.0,1,1,neutral,1,1,1.0,1.0
namawlane,id: 1029866198,id:1043537812081926144, RT @robjh1 What about this family_ The Kavanaugh Family? What about this woman and future women? Who is making concessions for them? Who cares about their feelings now and in the future? Who will speak for them? They have feelings. God Bless and protect them. 🙏🏿#VoteRedToSaveAmerica https://t.co/g0KXqo34PB,2.079649772,1.0,1,1,neutral,1,1,1.0,1.0
chellelaine,id: 23859294,id:1043692243981357056, RT @RogueSNRadvisor Here’s a few things I know for sure: 1) Men who commit sexual assault are generally recidivists  2) Whispers about a person being an alcoholic or gambling addict are rooted in *some* truth 3) Denial is a close relative of guilt 4) Kavanaugh is as dirty as the night is long,-1.399107163,0.0,0,0,neutral,0,0,0.0,0.0
IamKittyMcQueen,id: 826812570979889153,id:1043544482858205185," RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background.   https://t.co/evicRbvMLp",-1.040850407,1.0,0,0,neutral,0,0,0.0,0.0
HippieCain,id: 17904708,id:1043534840459603969," RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background.   https://t.co/evicRbvMLp",0.412064355,1.0,0,0,neutral,0,0,0.0,0.0
soapdemon34,id: 57811391,id:1043548137879523328," RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background.   https://t.co/evicRbvMLp",-1.065501169,1.0,0,0,neutral,0,0,0.0,0.0
helen_brandt,id: 2291103913,id:1043560240392953861," RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background.   https://t.co/evicRbvMLp",-0.316786881,1.0,0,0,neutral,0,0,0.0,0.0
SaysoEye,id: 469525878,id:1043553915189506049," RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background.   https://t.co/evicRbvMLp",-1.586384152,1.0,0,0,neutral,0,0,0.0,0.0
caspirou,id: 836508108922970113,id:1043552468758618114," RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background.   https://t.co/evicRbvMLp",-0.94310179,1.0,0,0,neutral,0,0,0.0,0.0
GoCupYourself1,id: 45469312,id:1043533787316019201," RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background.   https://t.co/evicRbvMLp",-1.757301561,1.0,0,0,neutral,0,0,0.0,0.0
NativeSpinner,id: 99334853,id:1043540319344701441," RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background.   https://t.co/evicRbvMLp",-2.040747942,1.0,0,0,neutral,0,0,0.0,0.0
huesiemama,id: 16661756,id:1043553348069335041," RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background.   https://t.co/evicRbvMLp",-1.295401793,1.0,0,0,neutral,0,0,0.0,0.0
SaucyMinx8,id: 993683912416202753,id:1043546452499292160," RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background.   https://t.co/evicRbvMLp",-1.397562891,1.0,0,0,neutral,0,0,0.0,0.0
Sarabi429,id: 965329299204202497,id:1043553151591370753," RT @RogueSNRadvisor Putting aside everything else for a moment, Kavanaugh's murky financials are major, major red flags. Dark money. Unexplained debt payments. There is very clearly a concerted, monied effort running in the background.   https://t.co/evicRbvMLp",-1.470827595,1.0,0,0,neutral,0,0,0.0,0.0
mikejaxsid2,id: 2818654580,id:1043546535735132160," RT @RogueSNRadvisor Trump/surrogates have been sitting on the Rosenstein (non)story, waiting to use it for a time like now, when they're FRANTIC about Kavanaugh &amp; the midterms. The real question in my mind though, is why is the NYT doing Trumps bidding?",-2.031064067,0.0,0,0,neutral,0,0,,0.0
MG57Tweets,id: 780555008395743232,id:1043627924560207872," RT @RogueSNRadvisor Trump/surrogates have been sitting on the Rosenstein (non)story, waiting to use it for a time like now, when they're FRANTIC about Kavanaugh &amp; the midterms. The real question in my mind though, is why is the NYT doing Trumps bidding?",-1.453313489,0.0,0,0,neutral,0,0,,0.0
GypsyDaughter3,id: 826236195583774720,id:1043564019569831937," RT @RogueSNRadvisor Trump/surrogates have been sitting on the Rosenstein (non)story, waiting to use it for a time like now, when they're FRANTIC about Kavanaugh &amp; the midterms. The real question in my mind though, is why is the NYT doing Trumps bidding?",-1.947321142,0.0,0,0,neutral,0,0,,0.0
jsbc1234,id: 4214440643,id:1043552113874194432," RT @RogueSNRadvisor Trump/surrogates have been sitting on the Rosenstein (non)story, waiting to use it for a time like now, when they're FRANTIC about Kavanaugh &amp; the midterms. The real question in my mind though, is why is the NYT doing Trumps bidding?",-1.933790722,0.0,0,0,neutral,0,0,,0.0
jsbc1234,id: 4214440643,id:1043552113874194432," RT @RogueSNRadvisor Trump/surrogates have been sitting on the Rosenstein (non)story, waiting to use it for a time like now, when they're FRANTIC about Kavanaugh &amp; the midterms. The real question in my mind though, is why is the NYT doing Trumps bidding?",-1.933790722,0.0,0,0,neutral,0,0,,0.0
CrazyMomma007,id: 261863668,id:1043572103302270976," RT @RogueSNRadvisor Trump/surrogates have been sitting on the Rosenstein (non)story, waiting to use it for a time like now, when they're FRANTIC about Kavanaugh &amp; the midterms. The real question in my mind though, is why is the NYT doing Trumps bidding?",-1.603757775,0.0,0,0,neutral,0,0,,0.0
jsbc1234,id: 4214440643,id:1043552113874194432," RT @RogueSNRadvisor Trump/surrogates have been sitting on the Rosenstein (non)story, waiting to use it for a time like now, when they're FRANTIC about Kavanaugh &amp; the midterms. The real question in my mind though, is why is the NYT doing Trumps bidding?",-1.933790722,0.0,0,0,neutral,0,0,,0.0
keith_monika,id: 1931888934,id:1043533243683811328," RT @RogueSNRadvisor Trump/surrogates have been sitting on the Rosenstein (non)story, waiting to use it for a time like now, when they're FRANTIC about Kavanaugh &amp; the midterms. The real question in my mind though, is why is the NYT doing Trumps bidding?",-0.840418958,0.0,0,0,neutral,0,0,,0.0
copyqueen1127,id: 32632140,id:1043542153182494720, RT @ROHLL5 Please 🔁 If you agree!    Confirm Judge Kavanaugh  #StandWithKavanaugh #ROHLL5♛ https://t.co/hUmmrbFvEU,1.694889401,1.0,1,1,neutral,1,1,1.0,1.0
gumplr,id: 20862168,id:1043636704131731456," RT @RonaldKlain Wait:  I thought Brett Kavanaugh was a ""neutral"" judge who was an ""umpire"" who called ""balls and strikes.""    @VP essentially admits -- boasts -- that Kavanaugh has a conservative, political, ideological agenda. https://t.co/gNA9B8tpxw",-1.332565499,0.0,1,0,neutral,1,0,,0.0
WolfKJM,id: 834945869086601216,id:1043641676357603328," RT @RonaldKlain Wait:  I thought Brett Kavanaugh was a ""neutral"" judge who was an ""umpire"" who called ""balls and strikes.""    @VP essentially admits -- boasts -- that Kavanaugh has a conservative, political, ideological agenda. https://t.co/gNA9B8tpxw",-1.286352927,0.0,1,0,neutral,1,0,,0.0
dkaralow,id: 1537601714,id:1043539019404075008," RT @RorateCaeli Chairman @ChuckGrassley needs to realize something soon: The left and the media, regardless of how many delays and how much respect they show, are still going to call him and committee members misogynists. And Kavanaugh will always be a sexual predator in their eyes. Just vote!",1.736416335,1.0,0,1,neutral,0,1,0.0,1.0
805carolyn,id: 2168817877,id:1043532937067552773, RT @Rosaabel71 Confirm Kavanaugh! Stop the stupid circus and let Trump-Pence do what it’s needed for the best of 🇺🇸 USA. Deep State no longer control because now we have some good talented people at the white house.,2.084806866,1.0,0,1,neutral,0,1,1.0,1.0
wfrolik,id: 3945305295,id:1043550348110127104, RT @Rschooley Maybe there isn’t anyone willing to tilt the Supreme Court to the hard right that isn’t a creep?,-2.085508547,1.0,0,1,neutral,0,0,0.0,0.0
Flocondeneigeke,id: 822832111996387328,id:1043616085751357445," RT @RubinsRants When Trump weighs in on Dr. Ford's accusations against Kavanaugh, we should all be reminded about how much hush money he has spent to shut other women up.  RT if you agree a proper FBI investigation must be completed before a confirmation vote!",-0.020054773,1.0,1,0,neutral,0,0,1.0,0.0
WillOutlaw4,id: 920706315957219329,id:1043546787708063745, RT @RussoCroce @theintercept @maassp Kavanaugh cannot he voted in. Trump and his deputies (GOP) are dividing this Country into a rich vs poor class system. Sadly his dumb poor base don’t get it. They simply bond through bigotry. Wait till they try to collect their SS that they paid into and nothing’s there😳😡😡😡😡,-2.087651938,0.0,0,0,neutral,0,0,0.0,0.0
bbkenn92,id: 30130714,id:1043551332529889280, RT @RussOnPolitics @amjoyshow These all seem like reasonable requests from Dr. Christine Blasey Ford and her legal team. That Republicans want her to testify BEFORE Kavanaugh and that they would outsource cross examination to female outside counsel is absurd and insulting. HIGHLY irregular. #AMJoy,-2.304801834,1.0,0,0,neutral,0,0,0.0,0.0
TheRevengerists,id: 407933355,id:1043581381354377218, RT @RVAwonk #BREAKING: Dr. Christine Blasey Ford has agreed to testify about her sexual assault allegations against Brett Kavanaugh during a Senate Judiciary Committee hearing next week https://t.co/mEzksDyIkk,-1.82767209,0.0,0,0,neutral,1,0,0.0,0.0
Anony_Mia,id: 415582246,id:1043575884693823489, RT @RVAwonk #BREAKING: Dr. Christine Blasey Ford has agreed to testify about her sexual assault allegations against Brett Kavanaugh during a Senate Judiciary Committee hearing next week https://t.co/mEzksDyIkk,-1.87267893,0.0,0,0,neutral,1,0,0.0,0.0
MaryEllenBella4,id: 988042832530296834,id:1043579319904284672, RT @RVAwonk #BREAKING: Dr. Christine Blasey Ford has agreed to testify about her sexual assault allegations against Brett Kavanaugh during a Senate Judiciary Committee hearing next week https://t.co/mEzksDyIkk,-1.626971905,0.0,0,0,neutral,1,0,0.0,0.0
jerrycannon5,id: 504653400,id:1043681205265281024, RT @RVAwonk Seems like a good time to mention that lawyers for the indicted Russian company accused of funding the Kremlin's Internet Research Agency cited a 2011 decision by Kavanaugh on foreign spending in US elections in their motion to get the charges dropped. 8/  https://t.co/X8117Pxzka,-1.490383711,1.0,0,1,neutral,0,0,,0.0
4030lisa,id: 34684104,id:1043690571397775360," RT @RVAwonk This account tweeted the article (referenced above) about Ed Whelan's false claims ""exonerating"" Kavanaugh at least 26 times in an approx. 2 hour window today... 4/ https://t.co/jl0jjlz6jI",-1.792309692,1.0,0,0,neutral,0,0,0.0,0.0
Davidwrg,id: 50408030,id:1043653611761426434," RT @RWPUSA Many Americans share the concerns of @SenGillibrand and others about the future of the Supreme Court. And that’s why many of us, Minnesotans in particular, are furious that @alfranken won’t be there next week to ask questions and demand answers, just as he did with Jeff Sessions. https://t.co/vzRebY1YdC",-0.830278958,1.0,0,0,neutral,0,0,0.0,0.0
GloriaWright3,id: 334118897,id:1043536057894035456, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,-1.772620242,0.0,0,0,neutral,0,0,0.0,0.0
lavocate,id: 26949759,id:1043535434180112384, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,-1.383919649,0.0,0,0,neutral,0,0,0.0,0.0
lizlorenc,id: 1442763768,id:1043546494933045248, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,-1.213074738,0.0,0,0,neutral,0,0,0.0,0.0
will_fox1,id: 838329816,id:1043535487451914242, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,-0.636977804,0.0,0,0,neutral,0,0,0.0,0.0
will_fox1,id: 838329816,id:1043535487451914242, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,-0.636977804,0.0,0,0,neutral,0,0,0.0,0.0
MarciS94518,id: 4519107923,id:1043550587223035905, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,#NAME?,0.0,0,0,neutral,0,0,0.0,0.0
johnintampa,id: 71265478,id:1043543855721799687, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,0.091501016,0.0,0,0,neutral,0,0,0.0,0.0
lizlorenc,id: 1442763768,id:1043546494933045248, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,-1.213074738,0.0,0,0,neutral,0,0,0.0,0.0
briohomesterri,id: 819942807842394112,id:1043542038136872960, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,-1.260908965,0.0,0,0,neutral,0,0,0.0,0.0
lavocate,id: 26949759,id:1043535434180112384, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,-1.383919649,0.0,0,0,neutral,0,0,0.0,0.0
lavocate,id: 26949759,id:1043535434180112384, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,-1.383919649,0.0,0,0,neutral,0,0,0.0,0.0
salzanojl,id: 28998337,id:1043535658285821952, RT @RWPUSA Senator Grassley is so busy ramming through judicial nominations that he doesn’t have time to mind his own shop.  What a circus!  Spokesman for GOP on Kavanaugh nomination resigns https://t.co/ogvlXkDNms via @NBCNews,-1.145689486,0.0,0,0,neutral,0,0,0.0,0.0
GeraldineKestn2,id: 808143254390640640,id:1043574086624923648," RT @RyanAFournier Every time for the next 40 years when Brett Kavanaugh makes a ruling on the Supreme Court, think about how the Democrats tried to screw up his life with lies and deceit.",2.150358957,0.0,0,1,neutral,0,1,0.0,1.0
yvonnecar20,id: 926610341274030081,id:1043680648710574081," RT @RyanAFournier Every time for the next 40 years when Brett Kavanaugh makes a ruling on the Supreme Court, think about how the Democrats tried to screw up his life with lies and deceit.",2.309933904,0.0,0,1,neutral,0,1,0.0,1.0
EmrysOzymandias,id: 822163218,id:1043656544284565504," RT @RyanAFournier Every time for the next 40 years when Brett Kavanaugh makes a ruling on the Supreme Court, think about how the Democrats tried to screw up his life with lies and deceit.",1.693349638,0.0,0,1,neutral,0,1,0.0,1.0
CherylS46839037,id: 823061944152231936,id:1043547461409808384," RT @S_Cooper0404 🚨ATTN: This is a...  ""CONFIRM JUDGE KAVANAUGH"" #Followback TRAIN! 🚂🚃🚃🚃💨   1.) Reply #ConfirmJudgeKavanaugh if you think Ford's allegations are false &amp; confirmation vote should be Monday!  2.) RETWEET!  3.) FOLLOW every PATRIOT who RETWEETS and/or follows you!  🚨ALL ABOARD! https://t.co/slX7iCjOMg",2.384183665,1.0,1,1,neutral,1,1,1.0,1.0
gojoe_joe,id: 475165013,id:1043692608202133505, RT @SafetyPinDaily Kavanaugh chaos highlights major flaw in FBI background check process || By: Frank Figliuzzi https://t.co/OXIZszUZQn,-1.426606564,0.0,0,0,neutral,0,0,0.0,0.0
